2012010107	-1985335566
2012010108	1324614557
2012010109	-1985335564
2012010110	1324614559
2012010111	2011952105
2012010112	-1985335799
2012010113	2011951895
2012010114	2011951892
2012010115	1324614498
2012010116	-1985335795
2012010117	1324614500
2012010118	-1985335793
2012010119	1324614502
2012010120	2011951902
2012010121	-1985335808
2012010122	2011951900
2012010123	2011951901
2012010124	1324614509
2012010125	-1985335804
2012010126	1324614511
2012010127	-1985335802
2012010128	1324614513
2012010129	2011951879
2012010130	-1985335781
2012010131	2011951877
2012010132	2011951874
2012010133	1324614516
2012010134	-1985335777
2012010135	1324614518
2012010136	-1985335791
2012010137	1324614520
2012010138	2011951884
2012010139	-1985335790
2012010140	2011951882
2012010141	2011951883
2012010142	1324614527
2012010143	-1985335786
2012010144	1324614465
2012010145	-1985335768
2012010146	1324614467
2012010147	2011951925
2012010148	-1985335763
2012010149	2011951923
2012010150	2011951920
2012010151	1324614470
2012010152	-1985335775
2012010153	1324614472
2012010154	-1985335773
2012010155	1324614474
2012010156	2011951930
2012010157	-1985335772
2012010158	2011951928
2012010159	2011951929
2012010160	1324614481
2012010161	-1985335752
2012010162	1324614483
2012010163	-1985335750
2012010164	1324614485
2012010165	2011951907
2012010166	-1985335745
2012010167	2011951905
2012010168	2011951918
2012010169	1324614488
2012010170	-1985335757
2012010171	1324614490
2012010172	-1985335755
2012010173	1324614492
2012010174	2011951912
2012010175	-1985335754
2012010176	2011951958
2012010177	2011951959
2012010178	1324614435
2012010179	-1985335734
2012010180	1324614437
2012010181	-1985335732
2012010182	1324614439
2012010183	2011951953
2012010184	-1985335743
2012010185	2011951967
2012010186	2011951964
2012010187	1324614442
2012010188	-1985335739
2012010189	1324614444
2012010190	-1985335737
2012010191	1324614446
2012010192	2011951942
2012010193	-1985335720
2012010194	2011951940
2012010195	2011951941
2012010196	1324614453
2012010197	-1985335716
2012010198	1324614455
2012010199	-1985335714
2012010200	1324614457
2012010201	2011951951
2012010202	-1985335725
2012010203	2011951949
2012010204	2011951946
2012010205	1324614460
2012010206	-1985335721
2012010207	1324614462
2012010208	-1985335703
2012010209	1324614400
2012010210	2011951988
2012010211	-1985335702
2012010212	2011951986
2012010213	2011951987
2012010214	1324614407
2012010215	-1985335698
2012010216	1324614409
2012010217	-1985335712
2012010218	1324614411
2012010219	2011951997
2012010220	-1985335707
2012010221	2011951995
2012010222	2011951992
2012010223	1324614414
2012010224	-1985335687
2012010225	1324614416
2012010226	-1985335685
2012010227	1324614418
2012010228	2011951970
2012010229	-1985335684
2012010230	2011951968
2012010231	2011951969
2012010232	1324614425
2012010233	-1985335696
2012010234	1324614427
2012010235	-1985335694
2012010236	1324614429
2012010237	2011951979
2012010238	-1985335689
2012010239	2011951977
2012010240	2011951766
2012010241	1324614368
2012010242	-1985335413
2012010243	1324614370
2012010244	-1985335411
2012010245	1324614372
2012010246	2011951760
2012010247	-1985335410
2012010248	2011951774
2012010249	2011951775
2012010250	1324614379
2012010251	-1985335422
2012010252	1324614381
2012010253	-1985335420
2012010254	1324614383
2012010255	2011951769
2012010256	-1985335399
2012010257	2011951751
2012010258	2011951748
2012010259	1324614386
2012010260	-1985335395
2012010261	1324614388
2012010262	-1985335393
2012010263	1324614390
2012010264	2011951758
2012010265	-1985335408
2012010266	2011951756
2012010267	2011951757
2012010268	1324614397
2012010269	-1985335404
2012010270	1324614399
2012010271	-1985335402
2012010272	1324614337
2012010273	2011951799
2012010274	-1985335381
2012010275	2011951797
2012010276	2011951794
2012010277	1324614340
2012010278	-1985335377
2012010279	1324614342
2012010280	-1985335391
2012010281	1324614344
2012010282	2011951804
2012010283	-1985335390
2012010284	2011951802
2012010285	2011951803
2012010286	1324614351
2012010287	-1985335386
2012010288	1324614353
2012010289	-1985335368
2012010290	1324614355
2012010291	2011951781
2012010292	-1985335363
2012010293	2011951779
2012010294	2011951776
2012010295	1324614358
2012010296	-1985335375
2012010297	1324614360
2012010298	-1985335373
2012010299	1324614362
2012010300	2011951786
2012010301	-1985335372
2012010302	2011951784
2012010303	2011951785
2012010304	1324614305
2012010305	-1985335352
2012010306	1324614307
2012010307	-1985335350
2012010308	1324614309
2012010309	2011951827
2012010310	-1985335345
2012010311	2011951825
2012010312	2011951838
2012010313	1324614312
2012010314	-1985335357
2012010315	1324614314
2012010316	-1985335355
2012010317	1324614316
2012010318	2011951832
2012010319	-1985335354
2012010320	2011951814
2012010321	2011951815
2012010322	1324614323
2012010323	-1985335334
2012010324	1324614325
2012010325	-1985335332
2012010326	1324614327
2012010327	2011951809
2012010328	-1985335343
2012010329	2011951823
2012010330	2011951820
2012010331	1324614330
2012010332	-1985335339
2012010333	1324614332
2012010334	-1985335337
2012010335	1324614334
2012010336	2011951862
2012010337	-1985335320
2012010338	2011951860
2012010339	2011951861
2012010340	1324614277
2012010341	-1985335316
2012010342	1324614279
2012010343	-1985335314
2012010344	1324614281
2012010345	2011951871
2012010346	-1985335325
2012010347	2011951869
2012010348	2011951866
2012010349	1324614284
2012010350	-1985335321
2012010351	1324614286
2012010352	-1985335303
2012010353	1324614288
2012010354	2011951844
2012010355	-1985335302
2012010356	2011951842
2012010357	2011951843
2012010358	1324614295
2012010359	-1985335298
2012010360	1324614297
2012010361	-1985335312
2012010362	1324614299
2012010363	2011951853
2012010364	-1985335307
2012010365	2011951851
2012010366	2011951848
2012010367	1324614302
2012010368	-1985335543
2012010369	1324614240
2012010370	-1985335541
2012010371	1324614242
2012010372	2011951634
2012010373	-1985335540
2012010374	2011951632
2012010375	2011951633
2012010376	1324614249
2012010377	-1985335552
2012010378	1324614251
2012010379	-1985335550
2012010380	1324614253
2012010381	2011951643
2012010382	-1985335545
2012010383	2011951641
2012010384	2011951622
2012010385	1324614256
2012010386	-1985335525
2012010387	1324614258
2012010388	-1985335523
2012010389	1324614260
2012010390	2011951616
2012010391	-1985335522
2012010392	2011951630
2012010393	2011951631
2012010394	1324614267
2012010395	-1985335534
2012010396	1324614269
2012010397	-1985335532
2012010398	1324614271
2012010399	2011951625
2012010400	-1985335511
2012010401	2011951671
2012010402	2011951668
2012010403	1324614210
2012010404	-1985335507
2012010405	1324614212
2012010406	-1985335505
2012010407	1324614214
2012010408	2011951678
2012010409	-1985335520
2012010410	2011951676
2012010411	2011951677
2012010412	1324614221
2012010413	-1985335516
2012010414	1324614223
2012010415	-1985335514
2012010416	1324614225
2012010417	2011951655
2012010418	-1985335493
2012010419	2011951653
2012010420	2011951650
2012010421	1324614228
2012010422	-1985335489
2012010423	1324614230
2012010424	-1985335503
2012010425	1324614232
2012010426	2011951660
2012010427	-1985335502
2012010428	2011951658
2012010429	2011951659
2012010430	1324614239
2012010431	-1985335498
2012010432	1324614177
2012010433	-1985335480
2012010434	1324614179
2012010435	2011951701
2012010436	-1985335475
2012010437	2011951699
2012010438	2011951696
2012010439	1324614182
2012010440	-1985335487
2012010441	1324614184
2012010442	-1985335485
2012010443	1324614186
2012010444	2011951706
2012010445	-1985335484
2012010446	2011951704
2012010447	2011951705
2012010448	1324614193
2012010449	-1985335464
2012010450	1324614195
2012010451	-1985335462
2012010452	1324614197
2012010453	2011951683
2012010454	-1985335457
2012010455	2011951681
2012010456	2011951694
2012010457	1324614200
2012010458	-1985335469
2012010459	1324614202
2012010460	-1985335467
2012010461	1324614204
2012010462	2011951688
2012010463	-1985335466
2012010464	2011951734
2012010465	2011951735
2012010466	1324614147
2012010467	-1985335446
2012010468	1324614149
2012010469	-1985335444
2012010470	1324614151
2012010471	2011951729
2012010472	-1985335455
2012010473	2011951743
2012010474	2011951740
2012010475	1324614154
2012010476	-1985335451
2012010477	1324614156
2012010478	-1985335449
2012010479	1324614158
2012010480	2011951718
2012010481	-1985335432
2012010482	2011951716
2012010483	2011951717
2012010484	1324614165
2012010485	-1985335428
2012010486	1324614167
2012010487	-1985335426
2012010488	1324614169
2012010489	2011951727
2012010490	-1985335437
2012010491	2011951725
2012010492	2011951722
2012010493	1324614172
2012010494	-1985335433
2012010495	1324614174
2012010496	-1985339255
2012010497	1324617184
2012010498	2011954580
2012010499	-1985339254
2012010500	2011954578
2012010501	2011954579
2012010502	1324617191
2012010503	-1985339250
2012010504	1324617193
2012010505	-1985339264
2012010506	1324617195
2012010507	2011954589
2012010508	-1985339259
2012010509	2011954587
2012010510	2011954584
2012010511	1324617198
2012010512	-1985339239
2012010513	1324617200
2012010514	-1985339237
2012010515	1324617202
2012010516	2011954562
2012010517	-1985339236
2012010518	2011954560
2012010519	2011954561
2012010520	1324617209
2012010521	-1985339248
2012010522	1324617211
2012010523	-1985339246
2012010524	1324617213
2012010525	2011954571
2012010526	-1985339241
2012010527	2011954569
2012010528	2011954614
2012010529	1324617152
2012010530	-1985339221
2012010531	1324617154
2012010532	-1985339219
2012010533	1324617156
2012010534	2011954608
2012010535	-1985339218
2012010536	2011954622
2012010537	2011954623
2012010538	1324617163
2012010539	-1985339230
2012010540	1324617165
2012010541	-1985339228
2012010542	1324617167
2012010543	2011954617
2012010544	-1985339207
2012010545	2011954599
2012010546	2011954596
2012010547	1324617170
2012010548	-1985339203
2012010549	1324617172
2012010550	-1985339201
2012010551	1324617174
2012010552	2011954606
2012010553	-1985339216
2012010554	2011954604
2012010555	2011954605
2012010556	1324617181
2012010557	-1985339212
2012010558	1324617183
2012010559	-1985339210
2012010560	1324617121
2012010561	2011954647
2012010562	-1985339189
2012010563	2011954645
2012010564	2011954642
2012010565	1324617124
2012010566	-1985339185
2012010567	1324617126
2012010568	-1985339199
2012010569	1324617128
2012010570	2011954652
2012010571	-1985339198
2012010572	2011954650
2012010573	2011954651
2012010574	1324617135
2012010575	-1985339194
2012010576	1324617137
2012010577	-1985339176
2012010578	1324617139
2012010579	2011954629
2012010580	-1985339171
2012010581	2011954627
2012010582	2011954624
2012010583	1324617142
2012010584	-1985339183
2012010585	1324617144
2012010586	-1985339181
2012010587	1324617146
2012010588	2011954634
2012010589	-1985339180
2012010590	2011954632
2012010591	2011954633
2012010592	1324617089
2012010593	-1985339160
2012010594	1324617091
2012010595	-1985339158
2012010596	1324617093
2012010597	2011954675
2012010598	-1985339153
2012010599	2011954673
2012010600	2011954686
2012010601	1324617096
2012010602	-1985339165
2012010603	1324617098
2012010604	-1985339163
2012010605	1324617100
2012010606	2011954680
2012010607	-1985339162
2012010608	2011954662
2012010609	2011954663
2012010610	1324617107
2012010611	-1985339142
2012010612	1324617109
2012010613	-1985339140
2012010614	1324617111
2012010615	2011954657
2012010616	-1985339151
2012010617	2011954671
2012010618	2011954668
2012010619	1324617114
2012010620	-1985339147
2012010621	1324617116
2012010622	-1985339145
2012010623	1324617118
2012010624	2011954454
2012010625	-1985339384
2012010626	2011954452
2012010627	2011954453
2012010628	1324617061
2012010629	-1985339380
2012010630	1324617063
2012010631	-1985339378
2012010632	1324617065
2012010633	2011954463
2012010634	-1985339389
2012010635	2011954461
2012010636	2011954458
2012010637	1324617068
2012010638	-1985339385
2012010639	1324617070
2012010640	-1985339367
2012010641	1324617072
2012010642	2011954436
2012010643	-1985339366
2012010644	2011954434
2012010645	2011954435
2012010646	1324617079
2012010647	-1985339362
2012010648	1324617081
2012010649	-1985339376
2012010650	1324617083
2012010651	2011954445
2012010652	-1985339371
2012010653	2011954443
2012010654	2011954440
2012010655	1324617086
2012010656	-1985339351
2012010657	1324617024
2012010658	-1985339349
2012010659	1324617026
2012010660	2011954482
2012010661	-1985339348
2012010662	2011954480
2012010663	2011954481
2012010664	1324617033
2012010665	-1985339360
2012010666	1324617035
2012010667	-1985339358
2012010668	1324617037
2012010669	2011954491
2012010670	-1985339353
2012010671	2011954489
2012010672	2011954470
2012010673	1324617040
2012010674	-1985339333
2012010675	1324617042
2012010676	-1985339331
2012010677	1324617044
2012010678	2011954464
2012010679	-1985339330
2012010680	2011954478
2012010681	2011954479
2012010682	1324617051
2012010683	-1985339342
2012010684	1324617053
2012010685	-1985339340
2012010686	1324617055
2012010687	2011954473
2012010688	-1985339319
2012010689	2011954519
2012010690	2011954516
2012010691	1324616994
2012010692	-1985339315
2012010693	1324616996
2012010694	-1985339313
2012010695	1324616998
2012010696	2011954526
2012010697	-1985339328
2012010698	2011954524
2012010699	2011954525
2012010700	1324617005
2012010701	-1985339324
2012010702	1324617007
2012010703	-1985339322
2012010704	1324617009
2012010705	2011954503
2012010706	-1985339301
2012010707	2011954501
2012010708	2011954498
2012010709	1324617012
2012010710	-1985339297
2012010711	1324617014
2012010712	-1985339311
2012010713	1324617016
2012010714	2011954508
2012010715	-1985339310
2012010716	2011954506
2012010717	2011954507
2012010718	1324617023
2012010719	-1985339306
2012010720	1324616961
2012010721	-1985339288
2012010722	1324616963
2012010723	2011954549
2012010724	-1985339283
2012010725	2011954547
2012010726	2011954544
2012010727	1324616966
2012010728	-1985339295
2012010729	1324616968
2012010730	-1985339293
2012010731	1324616970
2012010732	2011954554
2012010733	-1985339292
2012010734	2011954552
2012010735	2011954553
2012010736	1324616977
2012010737	-1985339272
2012010738	1324616979
2012010739	-1985339270
2012010740	1324616981
2012010741	2011954531
2012010742	-1985339265
2012010743	2011954529
2012010744	2011954542
2012010745	1324616984
2012010746	-1985339277
2012010747	1324616986
2012010748	-1985339275
2012010749	1324616988
2012010750	2011954536
2012010751	-1985339274
2012010752	2011954326
2012010753	2011954327
2012010754	1324616931
2012010755	-1985338998
2012010756	1324616933
2012010757	-1985338996
2012010758	1324616935
2012010759	2011954321
2012010760	-1985339007
2012010761	2011954335
2012010762	2011954332
2012010763	1324616938
2012010764	-1985339003
2012010765	1324616940
2012010766	-1985339001
2012010767	1324616942
2012010768	2011954310
2012010769	-1985338984
2012010770	2011954308
2012010771	2011954309
2012010772	1324616949
2012010773	-1985338980
2012010774	1324616951
2012010775	-1985338978
2012010776	1324616953
2012010777	2011954319
2012010778	-1985338989
2012010779	2011954317
2012010780	2011954314
2012010781	1324616956
2012010782	-1985338985
2012010783	1324616958
2012010784	-1985338967
2012010785	1324616896
2012010786	2011954356
2012010787	-1985338966
2012010788	2011954354
2012010789	2011954355
2012010790	1324616903
2012010791	-1985338962
2012010792	1324616905
2012010793	-1985338976
2012010794	1324616907
2012010795	2011954365
2012010796	-1985338971
2012010797	2011954363
2012010798	2011954360
2012010799	1324616910
2012010800	-1985338951
2012010801	1324616912
2012010802	-1985338949
2012010803	1324616914
2012010804	2011954338
2012010805	-1985338948
2012010806	2011954336
2012010807	2011954337
2012010808	1324616921
2012010809	-1985338960
2012010810	1324616923
2012010811	-1985338958
2012010812	1324616925
2012010813	2011954347
2012010814	-1985338953
2012010815	2011954345
2012010816	2011954390
2012010817	1324616864
2012010818	-1985338933
2012010819	1324616866
2012010820	-1985338931
2012010821	1324616868
2012010822	2011954384
2012010823	-1985338930
2012010824	2011954398
2012010825	2011954399
2012010826	1324616875
2012010827	-1985338942
2012010828	1324616877
2012010829	-1985338940
2012010830	1324616879
2012010831	2011954393
2012010832	-1985338919
2012010833	2011954375
2012010834	2011954372
2012010835	1324616882
2012010836	-1985338915
2012010837	1324616884
2012010838	-1985338913
2012010839	1324616886
2012010840	2011954382
2012010841	-1985338928
2012010842	2011954380
2012010843	2011954381
2012010844	1324616893
2012010845	-1985338924
2012010846	1324616895
2012010847	-1985338922
2012010848	1324616833
2012010849	2011954423
2012010850	-1985338901
2012010851	2011954421
2012010852	2011954418
2012010853	1324616836
2012010854	-1985338897
2012010855	1324616838
2012010856	-1985338911
2012010857	1324616840
2012010858	2011954428
2012010859	-1985338910
2012010860	2011954426
2012010861	2011954427
2012010862	1324616847
2012010863	-1985338906
2012010864	1324616849
2012010865	-1985338888
2012010866	1324616851
2012010867	2011954405
2012010868	-1985338883
2012010869	2011954403
2012010870	2011954400
2012010871	1324616854
2012010872	-1985338895
2012010873	1324616856
2012010874	-1985338893
2012010875	1324616858
2012010876	2011954410
2012010877	-1985338892
2012010878	2011954408
2012010879	2011954409
2012010880	1324616801
2012010881	-1985339128
2012010882	1324616803
2012010883	-1985339126
2012010884	1324616805
2012010885	2011954195
2012010886	-1985339121
2012010887	2011954193
2012010888	2011954206
2012010889	1324616808
2012010890	-1985339133
2012010891	1324616810
2012010892	-1985339131
2012010893	1324616812
2012010894	2011954200
2012010895	-1985339130
2012010896	2011954182
2012010897	2011954183
2012010898	1324616819
2012010899	-1985339110
2012010900	1324616821
2012010901	-1985339108
2012010902	1324616823
2012010903	2011954177
2012010904	-1985339119
2012010905	2011954191
2012010906	2011954188
2012010907	1324616826
2012010908	-1985339115
2012010909	1324616828
2012010910	-1985339113
2012010911	1324616830
2012010912	2011954230
2012010913	-1985339096
2012010914	2011954228
2012010915	2011954229
2012010916	1324616773
2012010917	-1985339092
2012010918	1324616775
2012010919	-1985339090
2012010920	1324616777
2012010921	2011954239
2012010922	-1985339101
2012010923	2011954237
2012010924	2011954234
2012010925	1324616780
2012010926	-1985339097
2012010927	1324616782
2012010928	-1985339079
2012010929	1324616784
2012010930	2011954212
2012010931	-1985339078
2012010932	2011954210
2012010933	2011954211
2012010934	1324616791
2012010935	-1985339074
2012010936	1324616793
2012010937	-1985339088
2012010938	1324616795
2012010939	2011954221
2012010940	-1985339083
2012010941	2011954219
2012010942	2011954216
2012010943	1324616798
2012010944	-1985339063
2012010945	1324616736
2012010946	-1985339061
2012010947	1324616738
2012010948	2011954258
2012010949	-1985339060
2012010950	2011954256
2012010951	2011954257
2012010952	1324616745
2012010953	-1985339072
2012010954	1324616747
2012010955	-1985339070
2012010956	1324616749
2012010957	2011954267
2012010958	-1985339065
2012010959	2011954265
2012010960	2011954246
2012010961	1324616752
2012010962	-1985339045
2012010963	1324616754
2012010964	-1985339043
2012010965	1324616756
2012010966	2011954240
2012010967	-1985339042
2012010968	2011954254
2012010969	2011954255
2012010970	1324616763
2012010971	-1985339054
2012010972	1324616765
2012010973	-1985339052
2012010974	1324616767
2012010975	2011954249
2012010976	-1985339031
2012010977	2011954295
2012010978	2011954292
2012010979	1324616706
2012010980	-1985339027
2012010981	1324616708
2012010982	-1985339025
2012010983	1324616710
2012010984	2011954302
2012010985	-1985339040
2012010986	2011954300
2012010987	2011954301
2012010988	1324616717
2012010989	-1985339036
2012010990	1324616719
2012010991	-1985339034
2012010992	1324616721
2012010993	2011954279
2012010994	-1985339013
2012010995	2011954277
2012010996	2011954274
2012010997	1324616724
2012010998	-1985339009
2012010999	1324616726
2012011000	-1985339023
2012011001	1324616728
2012011002	2011954284
2012011003	-1985339022
2012011004	2011954282
2012011005	2011954283
2012011006	1324616735
2012011007	-1985339018
2012011008	1324617697
2012011009	-1985338744
2012011010	1324617699
2012011011	2011955093
2012011012	-1985338739
2012011013	2011955091
2012011014	2011955088
2012011015	1324617702
2012011016	-1985338751
2012011017	1324617704
2012011018	-1985338749
2012011019	1324617706
2012011020	2011955098
2012011021	-1985338748
2012011022	2011955096
2012011023	2011955097
2012011024	1324617713
2012011025	-1985338728
2012011026	1324617715
2012011027	-1985338726
2012011028	1324617717
2012011029	2011955075
2012011030	-1985338721
2012011031	2011955073
2012011032	2011955086
2012011033	1324617720
2012011034	-1985338733
2012011035	1324617722
2012011036	-1985338731
2012011037	1324617724
2012011038	2011955080
2012011039	-1985338730
2012011040	2011955126
2012011041	2011955127
2012011042	1324617667
2012011043	-1985338710
2012011044	1324617669
2012011045	-1985338708
2012011046	1324617671
2012011047	2011955121
2012011048	-1985338719
2012011049	2011955135
2012011050	2011955132
2012011051	1324617674
2012011052	-1985338715
2012011053	1324617676
2012011054	-1985338713
2012011055	1324617678
2012011056	2011955110
2012011057	-1985338696
2012011058	2011955108
2012011059	2011955109
2012011060	1324617685
2012011061	-1985338692
2012011062	1324617687
2012011063	-1985338690
2012011064	1324617689
2012011065	2011955119
2012011066	-1985338701
2012011067	2011955117
2012011068	2011955114
2012011069	1324617692
2012011070	-1985338697
2012011071	1324617694
2012011072	-1985338679
2012011073	1324617632
2012011074	2011955156
2012011075	-1985338678
2012011076	2011955154
2012011077	2011955155
2012011078	1324617639
2012011079	-1985338674
2012011080	1324617641
2012011081	-1985338688
2012011082	1324617643
2012011083	2011955165
2012011084	-1985338683
2012011085	2011955163
2012011086	2011955160
2012011087	1324617646
2012011088	-1985338663
2012011089	1324617648
2012011090	-1985338661
2012011091	1324617650
2012011092	2011955138
2012011093	-1985338660
2012011094	2011955136
2012011095	2011955137
2012011096	1324617657
2012011097	-1985338672
2012011098	1324617659
2012011099	-1985338670
2012011100	1324617661
2012011101	2011955147
2012011102	-1985338665
2012011103	2011955145
2012011104	2011955190
2012011105	1324617600
2012011106	-1985338645
2012011107	1324617602
2012011108	-1985338643
2012011109	1324617604
2012011110	2011955184
2012011111	-1985338642
2012011112	2011955198
2012011113	2011955199
2012011114	1324617611
2012011115	-1985338654
2012011116	1324617613
2012011117	-1985338652
2012011118	1324617615
2012011119	2011955193
2012011120	-1985338631
2012011121	2011955175
2012011122	2011955172
2012011123	1324617618
2012011124	-1985338627
2012011125	1324617620
2012011126	-1985338625
2012011127	1324617622
2012011128	2011955182
2012011129	-1985338640
2012011130	2011955180
2012011131	2011955181
2012011132	1324617629
2012011133	-1985338636
2012011134	1324617631
2012011135	-1985338634
2012011136	1324617569
2012011137	2011954967
2012011138	-1985338869
2012011139	2011954965
2012011140	2011954962
2012011141	1324617572
2012011142	-1985338865
2012011143	1324617574
2012011144	-1985338879
2012011145	1324617576
2012011146	2011954972
2012011147	-1985338878
2012011148	2011954970
2012011149	2011954971
2012011150	1324617583
2012011151	-1985338874
2012011152	1324617585
2012011153	-1985338856
2012011154	1324617587
2012011155	2011954949
2012011156	-1985338851
2012011157	2011954947
2012011158	2011954944
2012011159	1324617590
2012011160	-1985338863
2012011161	1324617592
2012011162	-1985338861
2012011163	1324617594
2012011164	2011954954
2012011165	-1985338860
2012011166	2011954952
2012011167	2011954953
2012011168	1324617537
2012011169	-1985338840
2012011170	1324617539
2012011171	-1985338838
2012011172	1324617541
2012011173	2011954995
2012011174	-1985338833
2012011175	2011954993
2012011176	2011955006
2012011177	1324617544
2012011178	-1985338845
2012011179	1324617546
2012011180	-1985338843
2012011181	1324617548
2012011182	2011955000
2012011183	-1985338842
2012011184	2011954982
2012011185	2011954983
2012011186	1324617555
2012011187	-1985338822
2012011188	1324617557
2012011189	-1985338820
2012011190	1324617559
2012011191	2011954977
2012011192	-1985338831
2012011193	2011954991
2012011194	2011954988
2012011195	1324617562
2012011196	-1985338827
2012011197	1324617564
2012011198	-1985338825
2012011199	1324617566
2012011200	2011955030
2012011201	-1985338808
2012011202	2011955028
2012011203	2011955029
2012011204	1324617509
2012011205	-1985338804
2012011206	1324617511
2012011207	-1985338802
2012011208	1324617513
2012011209	2011955039
2012011210	-1985338813
2012011211	2011955037
2012011212	2011955034
2012011213	1324617516
2012011214	-1985338809
2012011215	1324617518
2012011216	-1985338791
2012011217	1324617520
2012011218	2011955012
2012011219	-1985338790
2012011220	2011955010
2012011221	2011955011
2012011222	1324617527
2012011223	-1985338786
2012011224	1324617529
2012011225	-1985338800
2012011226	1324617531
2012011227	2011955021
2012011228	-1985338795
2012011229	2011955019
2012011230	2011955016
2012011231	1324617534
2012011232	-1985338775
2012011233	1324617472
2012011234	-1985338773
2012011235	1324617474
2012011236	2011955058
2012011237	-1985338772
2012011238	2011955056
2012011239	2011955057
2012011240	1324617481
2012011241	-1985338784
2012011242	1324617483
2012011243	-1985338782
2012011244	1324617485
2012011245	2011955067
2012011246	-1985338777
2012011247	2011955065
2012011248	2011955046
2012011249	1324617488
2012011250	-1985338757
2012011251	1324617490
2012011252	-1985338755
2012011253	1324617492
2012011254	2011955040
2012011255	-1985338754
2012011256	2011955054
2012011257	2011955055
2012011258	1324617499
2012011259	-1985338766
2012011260	1324617501
2012011261	-1985338764
2012011262	1324617503
2012011263	2011955049
2012011264	-1985338487
2012011265	2011954839
2012011266	2011954836
2012011267	1324617442
2012011268	-1985338483
2012011269	1324617444
2012011270	-1985338481
2012011271	1324617446
2012011272	2011954846
2012011273	-1985338496
2012011274	2011954844
2012011275	2011954845
2012011276	1324617453
2012011277	-1985338492
2012011278	1324617455
2012011279	-1985338490
2012011280	1324617457
2012011281	2011954823
2012011282	-1985338469
2012011283	2011954821
2012011284	2011954818
2012011285	1324617460
2012011286	-1985338465
2012011287	1324617462
2012011288	-1985338479
2012011289	1324617464
2012011290	2011954828
2012011291	-1985338478
2012011292	2011954826
2012011293	2011954827
2012011294	1324617471
2012011295	-1985338474
2012011296	1324617409
2012011297	-1985338456
2012011298	1324617411
2012011299	2011954869
2012011300	-1985338451
2012011301	2011954867
2012011302	2011954864
2012011303	1324617414
2012011304	-1985338463
2012011305	1324617416
2012011306	-1985338461
2012011307	1324617418
2012011308	2011954874
2012011309	-1985338460
2012011310	2011954872
2012011311	2011954873
2012011312	1324617425
2012011313	-1985338440
2012011314	1324617427
2012011315	-1985338438
2012011316	1324617429
2012011317	2011954851
2012011318	-1985338433
2012011319	2011954849
2012011320	2011954862
2012011321	1324617432
2012011322	-1985338445
2012011323	1324617434
2012011324	-1985338443
2012011325	1324617436
2012011326	2011954856
2012011327	-1985338442
2012011328	2011954902
2012011329	2011954903
2012011330	1324617379
2012011331	-1985338422
2012011332	1324617381
2012011333	-1985338420
2012011334	1324617383
2012011335	2011954897
2012011336	-1985338431
2012011337	2011954911
2012011338	2011954908
2012011339	1324617386
2012011340	-1985338427
2012011341	1324617388
2012011342	-1985338425
2012011343	1324617390
2012011344	2011954886
2012011345	-1985338408
2012011346	2011954884
2012011347	2011954885
2012011348	1324617397
2012011349	-1985338404
2012011350	1324617399
2012011351	-1985338402
2012011352	1324617401
2012011353	2011954895
2012011354	-1985338413
